year,state,office,district,candidate,party_std,pct,end_date,sample_size,pollster,poll_id,election_date,cand_key,display_party,race_id,days_to_elec
2026,MN,Governor,,Amy Klobuchar,OTH,50.0,2026-01-30,575.0,SurveyUSA,eec53a71-0b41-4918-9b80-4dec1e076b76,2026-11-03,klobuchar a,OTH,2026_MN_Governor,277
2026,MN,Governor,,Michael James Lindell,REP,32.0,2026-01-30,575.0,SurveyUSA,eec53a71-0b41-4918-9b80-4dec1e076b76,2026-11-03,lindell m,REP,2026_MN_Governor,277
2026,MN,Governor,,Kendall Qualls,REP,33.0,2026-01-30,575.0,SurveyUSA,eec53a71-0b41-4918-9b80-4dec1e076b76,2026-11-03,qualls k,REP,2026_MN_Governor,277
2026,MN,Governor,,Lisa Demuth,REP,34.0,2026-01-30,575.0,SurveyUSA,eec53a71-0b41-4918-9b80-4dec1e076b76,2026-11-03,demuth l,REP,2026_MN_Governor,277
2026,NH,Governor,,Kelly Ayotte,REP,49.0,2026-01-19,2027.0,University of New Hampshire,595a8c5c-ca0e-46db-b6f7-75559cf68bbc,2026-11-03,ayotte k,REP,2026_NH_Governor,288
2026,TX,Governor,,Greg Abbott,REP,50.2,2026-01-12,1165.0,Emerson College,2ef0604a-7949-4374-8e47-a88e5e37df35,2026-11-03,abbott g,REP,2026_TX_Governor,295
2026,TX,Governor,,Gina Hinojosa,DEM,42.3,2026-01-12,1165.0,Emerson College,2ef0604a-7949-4374-8e47-a88e5e37df35,2026-11-03,hinojosa g,DEM,2026_TX_Governor,295
2026,MI,Governor,,Jocelyn Benson,DEM,34.0,2026-01-06,600.0,"Glengariff Group, Inc.",28660620-44e6-4e18-999f-6b06d90e282b,2026-11-03,benson j,DEM,2026_MI_Governor,301
2026,MI,Governor,,Mike Cox,REP,28.0,2026-01-06,600.0,"Glengariff Group, Inc.",28660620-44e6-4e18-999f-6b06d90e282b,2026-11-03,cox m,REP,2026_MI_Governor,301
2026,MI,Governor,,John James,REP,45.0,2026-01-06,600.0,"Glengariff Group, Inc.",28660620-44e6-4e18-999f-6b06d90e282b,2026-11-03,james j,REP,2026_MI_Governor,301
2026,NY,Governor,,Bruce Blakeman,REP,34.0,2026-01-08,844.0,John Zogby Strategies,3217e4ea-de2e-4dca-9b01-b138e21c14b8,2026-11-03,blakeman b,REP,2026_NY_Governor,299
2026,NY,Governor,,Kathy C. Hochul,DEM,49.0,2026-01-08,844.0,John Zogby Strategies,3217e4ea-de2e-4dca-9b01-b138e21c14b8,2026-11-03,hochul k,DEM,2026_NY_Governor,299
2026,OH,Governor,,Vivek G. Ramaswamy,REP,45.0,2025-12-08,603.0,Data Targeting,ee8f77c2-b6e1-4d39-ba69-566cb03cef6c,2026-11-03,ramaswamy v,REP,2026_OH_Governor,330
2026,OH,Governor,,Amy Acton,DEM,43.0,2025-12-08,603.0,Data Targeting,ee8f77c2-b6e1-4d39-ba69-566cb03cef6c,2026-11-03,acton a,DEM,2026_OH_Governor,330
2026,AZ,Governor,,Katie Hobbs,DEM,51.0,2025-12-17,2725.0,Nextgen P,3a4cd071-53e4-48a9-8ec0-3b7853d002f1,2026-11-03,hobbs k,DEM,2026_AZ_Governor,321
2026,AZ,Governor,,Andy Biggs,REP,32.0,2025-12-17,2725.0,Nextgen P,3a4cd071-53e4-48a9-8ec0-3b7853d002f1,2026-11-03,biggs a,REP,2026_AZ_Governor,321
2026,NY,Governor,,Bruce Blakeman,REP,25.0,2025-12-12,801.0,Siena University,7fcd2c58-5a88-4108-8eb7-0c17e639fce8,2026-11-03,blakeman b,REP,2026_NY_Governor,326
2026,NY,Governor,,Kathy C. Hochul,DEM,50.0,2025-12-12,801.0,Siena University,7fcd2c58-5a88-4108-8eb7-0c17e639fce8,2026-11-03,hochul k,DEM,2026_NY_Governor,326
2026,OH,Governor,,Vivek G. Ramaswamy,REP,45.2,2025-12-08,850.0,Emerson College,ab841ffd-0c5c-4a2a-a036-3949bb4e6d67,2026-11-03,ramaswamy v,REP,2026_OH_Governor,330
2026,OH,Governor,,Amy Acton,DEM,45.9,2025-12-08,850.0,Emerson College,ab841ffd-0c5c-4a2a-a036-3949bb4e6d67,2026-11-03,acton a,DEM,2026_OH_Governor,330
2026,MI,Governor,,Jocelyn Benson,DEM,32.0,2025-11-21,616.0,Mitchell Research & Communications,f5b58ace-3cac-4876-a31f-7422705bbdfb,2026-11-03,benson j,DEM,2026_MI_Governor,347
2026,MI,Governor,,Mike Cox,REP,32.0,2025-11-21,616.0,Mitchell Research & Communications,f5b58ace-3cac-4876-a31f-7422705bbdfb,2026-11-03,cox m,REP,2026_MI_Governor,347
2026,MI,Governor,,John James,REP,37.0,2025-11-21,616.0,Mitchell Research & Communications,f5b58ace-3cac-4876-a31f-7422705bbdfb,2026-11-03,james j,REP,2026_MI_Governor,347
2026,IL,Governor,,Darren Bailey,REP,34.0,2025-11-24,1200.0,Victory Research,8fe3ba32-52bc-45e8-b8c2-2fc650cd2e1c,2026-11-03,bailey d,REP,2026_IL_Governor,344
2026,IL,Governor,,J.B. Pritzker,DEM,54.3,2025-11-24,1200.0,Victory Research,8fe3ba32-52bc-45e8-b8c2-2fc650cd2e1c,2026-11-03,pritzker j,DEM,2026_IL_Governor,344
2026,NV,Governor,,Joe Lombardo,REP,41.1,2025-11-18,800.0,Emerson College,31a83377-2935-4ca9-aad9-54cfa7c068c3,2026-11-03,lombardo j,REP,2026_NV_Governor,350
2026,NV,Governor,,Aaron Ford,DEM,41.1,2025-11-18,800.0,Emerson College,31a83377-2935-4ca9-aad9-54cfa7c068c3,2026-11-03,ford a,DEM,2026_NV_Governor,350
2026,NY,Governor,,Kathy C. Hochul,DEM,52.0,2025-11-12,802.0,Siena University,343f81cd-f3af-466c-b86b-cd6699b0e9b2,2026-11-03,hochul k,DEM,2026_NY_Governor,356
2026,AL,Governor,,Doug Jones,DEM,34.1,2025-11-13,605.0,Cygnal Political,4d581320-daef-4dfa-b5f4-150ed5aa8d9a,2026-11-03,jones d,DEM,2026_AL_Governor,355
2026,AL,Governor,,Tommy Tuberville,REP,52.6,2025-11-13,605.0,Cygnal Political,4d581320-daef-4dfa-b5f4-150ed5aa8d9a,2026-11-03,tuberville t,REP,2026_AL_Governor,355
2026,MI,Governor,,Jocelyn Benson,DEM,33.0,2025-11-11,600.0,EPIC-MRA,a6499282-cd16-4daa-badb-f81d769f5087,2026-11-03,benson j,DEM,2026_MI_Governor,357
2026,MI,Governor,,John James,REP,34.0,2025-11-11,600.0,EPIC-MRA,a6499282-cd16-4daa-badb-f81d769f5087,2026-11-03,james j,REP,2026_MI_Governor,357
2026,AZ,Governor,,Katie Hobbs,DEM,44.0,2025-11-10,850.0,Emerson College,0a572103-51f1-4822-aae8-cf2d473a7f0f,2026-11-03,hobbs k,DEM,2026_AZ_Governor,358
2026,AZ,Governor,,David Schweikert,REP,39.0,2025-11-10,850.0,Emerson College,0a572103-51f1-4822-aae8-cf2d473a7f0f,2026-11-03,schweikert d,REP,2026_AZ_Governor,358
2026,AZ,Governor,,Andy Biggs,REP,43.4,2025-11-10,850.0,Emerson College,0a572103-51f1-4822-aae8-cf2d473a7f0f,2026-11-03,biggs a,REP,2026_AZ_Governor,358
2026,NY,Governor,,Kathy C. Hochul,DEM,46.0,2025-11-10,500.0,J.L. Partners,1b92bd0d-2bb8-44e3-8ed8-9fce0e0d02a0,2026-11-03,hochul k,DEM,2026_NY_Governor,358
2026,NY,Governor,,Bruce Blakeman,REP,36.0,2025-11-10,500.0,J.L. Partners,1b92bd0d-2bb8-44e3-8ed8-9fce0e0d02a0,2026-11-03,blakeman b,REP,2026_NY_Governor,358
2026,AZ,Governor,,Katie Hobbs,DEM,40.0,2025-10-28,744.0,GrayHouse,fecf3a6b-b178-4d0b-9d08-2ed73b6c109b,2026-11-03,hobbs k,DEM,2026_AZ_Governor,371
2026,MI,Governor,,Jocelyn Benson,DEM,34.0,2025-10-25,637.0,Rosetta Stone,87756c91-078b-4414-b782-ae65c23e4e14,2026-11-03,benson j,DEM,2026_MI_Governor,374
2026,MI,Governor,,John James,REP,39.0,2025-10-25,637.0,Rosetta Stone,87756c91-078b-4414-b782-ae65c23e4e14,2026-11-03,james j,REP,2026_MI_Governor,374
2026,MI,Governor,,Mike Cox,REP,33.0,2025-10-25,637.0,Rosetta Stone,87756c91-078b-4414-b782-ae65c23e4e14,2026-11-03,cox m,REP,2026_MI_Governor,374
2026,AK,Governor,,Tom Begich,DEM,50.6,2025-10-14,1748.0,Alaska Survey Research,b55efd06-30f8-4790-a594-5610c44fc1fb,2026-11-03,begich t,DEM,2026_AK_Governor,385
2026,AK,Governor,,Bernadette Wilson,REP,19.2,2025-10-14,1748.0,Alaska Survey Research,b55efd06-30f8-4790-a594-5610c44fc1fb,2026-11-03,wilson b,REP,2026_AK_Governor,385
2026,AK,Governor,,Click Bishop,REP,20.1,2025-10-14,1748.0,Alaska Survey Research,b55efd06-30f8-4790-a594-5610c44fc1fb,2026-11-03,bishop c,REP,2026_AK_Governor,385
2026,AK,Governor,,Dave Bronson,REP,33.0,2025-10-23,582.0,Data for Progress,2abdc064-3a16-4478-a841-23467c99f334,2026-11-03,bronson d,REP,2026_AK_Governor,376
2026,AK,Governor,,Click Bishop,REP,4.0,2025-10-23,710.0,Data for Progress,2abdc064-3a16-4478-a841-23467c99f334,2026-11-03,bishop c,REP,2026_AK_Governor,376
2026,AK,Governor,,Bernadette Wilson,REP,11.0,2025-10-23,710.0,Data for Progress,2abdc064-3a16-4478-a841-23467c99f334,2026-11-03,wilson b,REP,2026_AK_Governor,376
2026,MA,Governor,,Mike Minogue,REP,26.0,2025-10-29,800.0,YouGov,50ae1ae8-f389-430b-a43a-db848b697b56,2026-11-03,minogue m,REP,2026_MA_Governor,370
2026,MA,Governor,,Maura Healey,DEM,51.0,2025-10-29,800.0,YouGov,50ae1ae8-f389-430b-a43a-db848b697b56,2026-11-03,healey m,DEM,2026_MA_Governor,370
2026,MA,Governor,,Brian Shortsleeve,REP,27.0,2025-10-29,800.0,YouGov,50ae1ae8-f389-430b-a43a-db848b697b56,2026-11-03,shortsleeve b,REP,2026_MA_Governor,370
2026,OH,Governor,,Vivek G. Ramaswamy,REP,49.0,2025-10-14,800.0,Bowling Green State University Democracy and Public Policy Research Network/YouGov,684724e8-ac36-4d8b-8d84-ba6fbd786ca7,2026-11-03,ramaswamy v,REP,2026_OH_Governor,385
2026,OH,Governor,,Amy Acton,DEM,47.0,2025-10-14,800.0,Bowling Green State University Democracy and Public Policy Research Network/YouGov,684724e8-ac36-4d8b-8d84-ba6fbd786ca7,2026-11-03,acton a,DEM,2026_OH_Governor,385
2026,FL,Governor,,Byron Donalds,REP,45.0,2025-10-25,728.0,University of North Florida,85470c38-3966-469e-b79c-0d6aa57b08b8,2026-11-03,donalds b,REP,2026_FL_Governor,374
2026,FL,Governor,,David W. Jolly,DEM,34.0,2025-10-25,728.0,University of North Florida,85470c38-3966-469e-b79c-0d6aa57b08b8,2026-11-03,jolly d,DEM,2026_FL_Governor,374
2026,NY,Governor,,Kathy C. Hochul,DEM,42.0,2025-10-26,900.0,Manhattan Institute,95446184-2eac-4658-ac89-112d27253a82,2026-11-03,hochul k,DEM,2026_NY_Governor,373
2026,WI,Governor,,Mandela Barnes,DEM,51.0,2025-10-08,500.0,Impact Research,4864dd42-02e5-409f-ba82-e027c93fd7e4,2026-11-03,barnes m,DEM,2026_WI_Governor,391
2026,WI,Governor,,Tom Tiffany,REP,44.0,2025-10-08,500.0,Impact Research,4864dd42-02e5-409f-ba82-e027c93fd7e4,2026-11-03,tiffany t,REP,2026_WI_Governor,391
2026,OH,Governor,,Vivek G. Ramaswamy,REP,45.0,2025-09-22,800.0,Hart Research Associates,264fd801-0eb2-4865-8106-e96c2d48f65d,2026-11-03,ramaswamy v,REP,2026_OH_Governor,407
2026,OH,Governor,,Amy Acton,DEM,46.0,2025-09-22,800.0,Hart Research Associates,264fd801-0eb2-4865-8106-e96c2d48f65d,2026-11-03,acton a,DEM,2026_OH_Governor,407
2026,MI,Governor,,John James,REP,29.0,2025-10-14,600.0,Schoen Cooperman Research,a8f2d041-6059-4ab6-a4ae-b671521bee6d,2026-11-03,james j,REP,2026_MI_Governor,385
2026,MI,Governor,,Jocelyn Benson,DEM,30.0,2025-10-14,600.0,Schoen Cooperman Research,a8f2d041-6059-4ab6-a4ae-b671521bee6d,2026-11-03,benson j,DEM,2026_MI_Governor,385
2026,NV,Governor,,Aaron Ford,DEM,37.0,2025-10-13,766.0,Noble Predictive Insights,eedcc32c-983c-4b8e-8231-f61eafbbc9ac,2026-11-03,ford a,DEM,2026_NV_Governor,386
2026,NV,Governor,,Joe Lombardo,REP,40.0,2025-10-13,766.0,Noble Predictive Insights,eedcc32c-983c-4b8e-8231-f61eafbbc9ac,2026-11-03,lombardo j,REP,2026_NV_Governor,386
2026,NH,Governor,,Kelly Ayotte,REP,43.0,2025-10-13,1034.0,co/efficient,e88447b9-f7d0-4b4f-8e64-299d1b347ab3,2026-11-03,ayotte k,REP,2026_NH_Governor,386
2026,MI,Governor,,Mike Cox,REP,28.0,2025-10-09,600.0,The Tyson Group,3c7c7f13-97c7-4e24-8837-46aa7c4167a2,2026-11-03,cox m,REP,2026_MI_Governor,390
2026,MI,Governor,,John James,REP,35.0,2025-10-09,600.0,The Tyson Group,3c7c7f13-97c7-4e24-8837-46aa7c4167a2,2026-11-03,james j,REP,2026_MI_Governor,390
2026,NY,Governor,,Kathy C. Hochul,DEM,48.0,2025-09-26,1250.0,GrayHouse,64414a14-db3d-4b66-a17c-a7a6500fcce8,2026-11-03,hochul k,DEM,2026_NY_Governor,403
2026,PA,Governor,,Stacy Garrity,REP,36.0,2025-09-28,700.0,"Susquehanna Polling & Research, Inc.",d8049a30-a3e0-41a0-9376-3cbb90dba3e4,2026-11-03,garrity s,REP,2026_PA_Governor,401
2026,PA,Governor,,Josh Shapiro,DEM,54.0,2025-09-28,700.0,"Susquehanna Polling & Research, Inc.",d8049a30-a3e0-41a0-9376-3cbb90dba3e4,2026-11-03,shapiro j,DEM,2026_PA_Governor,401
2026,PA,Governor,,Josh Shapiro,DEM,56.0,2025-09-29,1579.0,Quinnipiac University,1a6fabc3-ebbb-4d4f-9cfc-34699a67b0a9,2026-11-03,shapiro j,DEM,2026_PA_Governor,400
2026,PA,Governor,,Stacy Garrity,REP,39.0,2025-09-29,1579.0,Quinnipiac University,1a6fabc3-ebbb-4d4f-9cfc-34699a67b0a9,2026-11-03,garrity s,REP,2026_PA_Governor,400
2026,MA,Governor,,Brian Shortsleeve,REP,31.3,2025-09-25,750.0,Advantage Inc.,b45b423a-6030-4efe-aa55-b1c0226839ac,2026-11-03,shortsleeve b,REP,2026_MA_Governor,404
2026,MA,Governor,,Maura Healey,DEM,46.0,2025-09-25,750.0,Advantage Inc.,b45b423a-6030-4efe-aa55-b1c0226839ac,2026-11-03,healey m,DEM,2026_MA_Governor,404
2026,FL,Governor,,David W. Jolly,DEM,33.0,2025-09-18,1123.0,Targoz Market Research,6ec1fd19-7b62-4dce-bcd4-747ad71317e5,2026-11-03,jolly d,DEM,2026_FL_Governor,411
2026,FL,Governor,,Byron Donalds,REP,36.0,2025-09-18,1118.0,Targoz Market Research,6ec1fd19-7b62-4dce-bcd4-747ad71317e5,2026-11-03,donalds b,REP,2026_FL_Governor,411
2026,MN,Governor,,Kendall Qualls,REP,37.0,2025-09-18,568.0,SurveyUSA,18cabd47-c578-4efa-9785-6ac3f31abeee,2026-11-03,qualls k,REP,2026_MN_Governor,411
2026,NY,Governor,,Kathy C. Hochul,DEM,52.0,2025-09-10,802.0,Siena University,6bf20b82-c88e-49e9-a145-4be574cfcc9c,2026-11-03,hochul k,DEM,2026_NY_Governor,419
2026,FL,Governor,,David W. Jolly,DEM,40.0,2025-09-09,631.0,Bendixen & Amandi International,3a7cb664-86d2-4f50-8a18-0b59eaf4b042,2026-11-03,jolly d,DEM,2026_FL_Governor,420
2026,FL,Governor,,Byron Donalds,REP,40.0,2025-09-09,631.0,Bendixen & Amandi International,3a7cb664-86d2-4f50-8a18-0b59eaf4b042,2026-11-03,donalds b,REP,2026_FL_Governor,420
2026,FL,Governor,,Byron Donalds,REP,49.0,2025-08-27,800.0,McLaughlin & Associates,741611b9-5f7f-41cc-ad74-566576a2b38d,2026-11-03,donalds b,REP,2026_FL_Governor,433
2026,FL,Governor,,David W. Jolly,DEM,41.0,2025-08-27,800.0,McLaughlin & Associates,741611b9-5f7f-41cc-ad74-566576a2b38d,2026-11-03,jolly d,DEM,2026_FL_Governor,433
2026,AZ,Governor,,Andy Biggs,REP,37.0,2025-08-18,948.0,Noble Predictive Insights,25e7c75d-095a-4011-981b-44d14d8f88ec,2026-11-03,biggs a,REP,2026_AZ_Governor,442
2026,AZ,Governor,,Katie Hobbs,DEM,39.0,2025-08-18,948.0,Noble Predictive Insights,25e7c75d-095a-4011-981b-44d14d8f88ec,2026-11-03,hobbs k,DEM,2026_AZ_Governor,442
2026,CT,Governor,,Ned Lamont,DEM,50.0,2025-08-14,600.0,OnMessage Inc.,748f1fff-2f81-4cca-a789-071e7ab88c52,2026-11-03,lamont n,DEM,2026_CT_Governor,446
2026,OH,Governor,,Vivek G. Ramaswamy,REP,48.7,2025-08-19,1000.0,Emerson College,4876645d-d0af-47b2-8e22-02fdee4faf0c,2026-11-03,ramaswamy v,REP,2026_OH_Governor,441
2026,OH,Governor,,Amy Acton,DEM,39.4,2025-08-19,1000.0,Emerson College,4876645d-d0af-47b2-8e22-02fdee4faf0c,2026-11-03,acton a,DEM,2026_OH_Governor,441
2026,NY,Governor,,Kathy C. Hochul,DEM,45.0,2025-08-07,813.0,Siena University,356b8b98-85ef-43ae-8370-0853a3831429,2026-11-03,hochul k,DEM,2026_NY_Governor,453
2026,OH,Governor,,Vivek G. Ramaswamy,REP,47.0,2025-07-28,800.0,Impact Research,887d5876-b487-49e7-9753-87159f2032af,2026-11-03,ramaswamy v,REP,2026_OH_Governor,463
2026,OH,Governor,,Amy Acton,DEM,46.0,2025-07-28,800.0,Impact Research,887d5876-b487-49e7-9753-87159f2032af,2026-11-03,acton a,DEM,2026_OH_Governor,463
2026,TN,Governor,,Jerri Green,DEM,28.0,2025-08-07,600.0,Quantus Insights,d8edb13a-0c05-4787-8150-1def76f6708a,2026-11-03,green j,DEM,2026_TN_Governor,453
2026,TN,Governor,,Marsha Blackburn,REP,49.0,2025-08-07,600.0,Quantus Insights,d8edb13a-0c05-4787-8150-1def76f6708a,2026-11-03,blackburn m,REP,2026_TN_Governor,453
2026,AK,Governor,,Tom Begich,DEM,8.0,2025-07-27,584.0,Data for Progress,20ef28e6-5dec-48e3-8573-f26aaf7b91c1,2026-11-03,begich t,DEM,2026_AK_Governor,464
2026,AK,Governor,,Click Bishop,REP,8.0,2025-07-27,584.0,Data for Progress,20ef28e6-5dec-48e3-8573-f26aaf7b91c1,2026-11-03,bishop c,REP,2026_AK_Governor,464
2026,AK,Governor,,Bernadette Wilson,REP,13.0,2025-07-27,584.0,Data for Progress,20ef28e6-5dec-48e3-8573-f26aaf7b91c1,2026-11-03,wilson b,REP,2026_AK_Governor,464
2026,TN,Governor,,Marsha Blackburn,REP,51.0,2025-08-01,1173.0,Targoz Market Research,bb855818-f27e-4233-a7c8-c07064a7a665,2026-11-03,blackburn m,REP,2026_TN_Governor,459
2026,NY,Governor,,Kathy C. Hochul,DEM,47.0,2025-06-26,800.0,Siena University,905007ec-2eb2-4980-9b1b-ffc94ea41349,2026-11-03,hochul k,DEM,2026_NY_Governor,495
2026,NY,Governor,,Bruce Blakeman,REP,19.0,2025-06-26,800.0,Siena University,905007ec-2eb2-4980-9b1b-ffc94ea41349,2026-11-03,blakeman b,REP,2026_NY_Governor,495
2026,NY,Governor,,Kathy C. Hochul,DEM,50.1,2025-05-09,600.0,Harper Polling,ad1b87ac-0b02-4d40-80fb-b5a81f80d866,2026-11-03,hochul k,DEM,2026_NY_Governor,543
2026,FL,Governor,,David W. Jolly,DEM,31.4,2025-06-10,600.0,Victory Insights,b0a26e46-dc11-47cd-9343-71a417d661e7,2026-11-03,jolly d,DEM,2026_FL_Governor,511
2026,FL,Governor,,Byron Donalds,REP,36.7,2025-06-10,600.0,Victory Insights,b0a26e46-dc11-47cd-9343-71a417d661e7,2026-11-03,donalds b,REP,2026_FL_Governor,511
2026,AZ,Governor,,Katie Hobbs,DEM,40.0,2025-05-16,1026.0,Noble Predictive Insights,95df1759-cdf5-4e40-8953-6a3e495a7861,2026-11-03,hobbs k,DEM,2026_AZ_Governor,536
2026,AZ,Governor,,Andy Biggs,REP,38.0,2025-05-16,1026.0,Noble Predictive Insights,95df1759-cdf5-4e40-8953-6a3e495a7861,2026-11-03,biggs a,REP,2026_AZ_Governor,536
2026,NY,Governor,,Kathy C. Hochul,DEM,43.0,2025-05-02,1163.0,co/efficient,45da70cd-2bfa-43e5-a40d-ec5589427107,2026-11-03,hochul k,DEM,2026_NY_Governor,550
2026,NY,Governor,,Kathy C. Hochul,DEM,36.0,2025-05-15,805.0,Siena University,ca413089-ca75-4826-87a6-7447a9897a8d,2026-11-03,hochul k,DEM,2026_NY_Governor,537
2026,MI,Governor,,Jocelyn Benson,DEM,36.2,2025-05-08,600.0,"Glengariff Group, Inc.",4a00a654-caa2-47c4-99ed-f35d446ec88b,2026-11-03,benson j,DEM,2026_MI_Governor,544
2026,MI,Governor,,Mike Cox,REP,27.0,2025-05-08,600.0,"Glengariff Group, Inc.",4a00a654-caa2-47c4-99ed-f35d446ec88b,2026-11-03,cox m,REP,2026_MI_Governor,544
2026,MI,Governor,,John James,REP,34.5,2025-05-08,600.0,"Glengariff Group, Inc.",4a00a654-caa2-47c4-99ed-f35d446ec88b,2026-11-03,james j,REP,2026_MI_Governor,544
2026,FL,Governor,,Byron Donalds,REP,38.0,2025-05-07,1153.0,Targoz Market Research,8ba070e8-794b-4e22-b62b-396576ec6d94,2026-11-03,donalds b,REP,2026_FL_Governor,545
2026,OH,Governor,,Vivek G. Ramaswamy,REP,51.0,2025-04-24,800.0,Bowling Green State University Democracy and Public Policy Research Network/YouGov,36ad1b65-797e-4b91-b5cb-1efc70a55299,2026-11-03,ramaswamy v,REP,2026_OH_Governor,558
2026,OH,Governor,,Amy Acton,DEM,45.0,2025-04-24,800.0,Bowling Green State University Democracy and Public Policy Research Network/YouGov,36ad1b65-797e-4b91-b5cb-1efc70a55299,2026-11-03,acton a,DEM,2026_OH_Governor,558
2026,NY,Governor,,Kathy C. Hochul,DEM,44.0,2025-04-24,600.0,GrayHouse,fb487d74-3abb-44dc-8102-73f71a4d5b21,2026-11-03,hochul k,DEM,2026_NY_Governor,558
2026,NY,Governor,,Kathy C. Hochul,DEM,39.0,2025-04-16,802.0,Siena University,1d225850-b9db-4a47-9aa6-801d5303a18e,2026-11-03,hochul k,DEM,2026_NY_Governor,566
2026,AZ,Governor,,Katie Hobbs,DEM,47.0,2025-04-09,501.0,Pulse Decision Science,07b5c502-08e5-42b2-a87c-67f3152926f3,2026-11-03,hobbs k,DEM,2026_AZ_Governor,573
2026,AZ,Governor,,Andy Biggs,REP,42.0,2025-04-09,501.0,Pulse Decision Science,07b5c502-08e5-42b2-a87c-67f3152926f3,2026-11-03,biggs a,REP,2026_AZ_Governor,573
2026,MI,Governor,,John James,REP,34.0,2025-03-13,688.0,Mitchell Research & Communications,843c4867-4786-4521-b919-9fbad66846fc,2026-11-03,james j,REP,2026_MI_Governor,600
2026,MI,Governor,,Jocelyn Benson,DEM,37.0,2025-03-13,688.0,Mitchell Research & Communications,843c4867-4786-4521-b919-9fbad66846fc,2026-11-03,benson j,DEM,2026_MI_Governor,600
2026,MI,Governor,,Mike Cox,REP,35.0,2025-03-13,688.0,Mitchell Research & Communications,843c4867-4786-4521-b919-9fbad66846fc,2026-11-03,cox m,REP,2026_MI_Governor,600
2026,NY,Governor,,Kathy C. Hochul,DEM,34.0,2025-03-06,806.0,Siena University,2143463d-8389-4259-8f93-3ed3f2c15867,2026-11-03,hochul k,DEM,2026_NY_Governor,607
2026,MI,Governor,,John James,REP,30.0,2025-03-06,600.0,Target Insyght,2ed1c72b-17c8-4799-9a38-7367695df329,2026-11-03,james j,REP,2026_MI_Governor,607
2026,MI,Governor,,Jocelyn Benson,DEM,42.0,2025-03-06,600.0,Target Insyght,2ed1c72b-17c8-4799-9a38-7367695df329,2026-11-03,benson j,DEM,2026_MI_Governor,607
2026,AZ,Governor,,Katie Hobbs,DEM,37.0,2025-02-13,1006.0,Noble Predictive Insights,76031070-e5b3-4204-89eb-e37ed7063081,2026-11-03,hobbs k,DEM,2026_AZ_Governor,628
2026,AZ,Governor,,Andy Biggs,REP,38.0,2025-02-13,1006.0,Noble Predictive Insights,76031070-e5b3-4204-89eb-e37ed7063081,2026-11-03,biggs a,REP,2026_AZ_Governor,628
2026,OH,Governor,,Vivek G. Ramaswamy,REP,48.0,2025-02-20,642.0,Public Policy Polling,f48c4408-c612-4ed8-a111-17380a5a03ce,2026-11-03,ramaswamy v,REP,2026_OH_Governor,621
2026,OH,Governor,,Amy Acton,DEM,45.0,2025-02-20,642.0,Public Policy Polling,f48c4408-c612-4ed8-a111-17380a5a03ce,2026-11-03,acton a,DEM,2026_OH_Governor,621
2026,MA,Governor,,Maura Healey,DEM,41.0,2025-02-20,700.0,YouGov,732db927-e4bc-43f7-abcb-17a12248964a,2026-11-03,healey m,DEM,2026_MA_Governor,621
2026,MA,Governor,,Brian Shortsleeve,REP,12.0,2025-02-20,700.0,YouGov,732db927-e4bc-43f7-abcb-17a12248964a,2026-11-03,shortsleeve b,REP,2026_MA_Governor,621
2026,NY,Governor,,Kathy C. Hochul,DEM,46.0,2025-02-10,1000.0,Citizen Data,123c585e-0f4c-4178-b03b-6dfb54965f4b,2026-11-03,hochul k,DEM,2026_NY_Governor,631
2026,AZ,Governor,,Katie Hobbs,DEM,40.0,2025-02-07,924.0,Kreate Strategies,23e35f2b-75f0-4d81-9683-937d845f6e8b,2026-11-03,hobbs k,DEM,2026_AZ_Governor,634
2026,AZ,Governor,,Andy Biggs,REP,44.0,2025-02-07,924.0,Kreate Strategies,23e35f2b-75f0-4d81-9683-937d845f6e8b,2026-11-03,biggs a,REP,2026_AZ_Governor,634
2026,NY,Governor,,Kathy C. Hochul,DEM,31.0,2025-01-30,803.0,Siena University,1766a196-e43b-4d48-8de2-73a72ec33e3d,2026-11-03,hochul k,DEM,2026_NY_Governor,642
2026,NY,Governor,,Kathy C. Hochul,DEM,33.0,2024-12-05,834.0,Siena University,691dbbf8-7eb6-4752-9260-f87c430cdf08,2026-11-03,hochul k,DEM,2026_NY_Governor,698
2026,FL,Senate,S,Alexander Vindman,DEM,42.0,2026-07-11,1004.0,Change Research,d92d971c-b00c-462f-a29b-5b864b42d5d1,2026-11-03,vindman a,DEM,2026_FL_Senate-S,115
2026,FL,Senate,S,Ashley Moody,REP,46.0,2026-07-11,1004.0,Change Research,d92d971c-b00c-462f-a29b-5b864b42d5d1,2026-11-03,moody a,REP,2026_FL_Senate-S,115
2026,FL,Governor,,Desmond Meade,OTH,4.0,2026-07-11,1004.0,Change Research,d92d971c-b00c-462f-a29b-5b864b42d5d1,2026-11-03,meade d,OTH,2026_FL_Governor,115
2026,FL,Governor,,Byron Donalds,REP,38.0,2026-07-11,1004.0,Change Research,d92d971c-b00c-462f-a29b-5b864b42d5d1,2026-11-03,donalds b,REP,2026_FL_Governor,115
2026,FL,Governor,,David W. Jolly,DEM,41.0,2026-07-11,1004.0,Change Research,d92d971c-b00c-462f-a29b-5b864b42d5d1,2026-11-03,jolly d,DEM,2026_FL_Governor,115
