race_id,party,candidate,votes,pct,table_seq,is_winner,cand_key
2008_CO_House-6_REP,REP,Mike Coffman,28509,40.1,11,True,coffman m
2008_CO_House-6_REP,REP,Wil Armstrong,23213,32.7,11,False,armstrong w
2008_CO_House-6_REP,REP,Ted Harvey,10886,15.3,11,False,harvey t
2008_CO_House-6_REP,REP,Steve Ward,8452,11.9,11,False,ward s
2008_CO_House-7_DEM,DEM,Ed Perlmutter,29704,100.0,13,True,perlmutter e
2008_CO_House-7_REP,REP,John Lerew,25155,100.0,14,True,lerew j
2008_DE_House-1_DEM,DEM,Karen Hartley-Nagle,35995,55.4,1,True,hartleynagle k
2008_DE_House-1_DEM,DEM,Jerry Northington,22393,34.5,1,False,northington j
2008_DE_House-1_DEM,DEM,Michael Miller,6609,10.1,1,False,miller m
2008_GA_House-12_DEM,DEM,John Barrow,45235,76.4,2,True,barrow j
2008_GA_House-12_DEM,DEM,Regina Thomas,13955,23.6,2,False,thomas r
2008_GA_House-13_DEM,DEM,David Scott,30719,63.7,3,True,scott d
2008_GA_House-13_DEM,DEM,Donzella James,17526,36.3,3,False,james d
2008_GA_House-13_REP,REP,Deborah Honeycutt,11478,100.0,4,True,honeycutt d
2008_GA_House-5_DEM,DEM,John Lewis,36713,69.0,1,True,lewis j
2008_GA_House-5_DEM,DEM,Markel Hutchins,8287,15.6,1,False,hutchins m
2008_GA_House-5_DEM,DEM,Mable Thomas,8185,15.4,1,False,thomas m
2008_LA_House-1_DEM,DEM,Jim Harlan,37883,72.66,1,True,harlan j
2008_LA_House-1_DEM,DEM,Vinny Mendoza,14254,27.34,1,False,mendoza v
2008_LA_House-2_DEM,DEM,William J. Jefferson,92921,56.79,3,True,jefferson w
2008_LA_House-2_DEM,DEM,Helena Moreno,70705,43.21,3,False,moreno h
2008_LA_House-4_DEM,DEM,Paul Carmouche,93093,61.99,5,True,carmouche p
2008_LA_House-4_DEM,DEM,Willie Banks,57078,38.01,5,False,banks w
2008_LA_House-4_REP,REP,John Fleming,43012,55.56,7,True,fleming j
2008_LA_House-4_REP,REP,Chris Gorman,34405,44.44,7,False,gorman c
2008_LA_House-5_REP,REP,Rodney Alexander,27819,89.68,8,True,alexander r
2008_LA_House-5_REP,REP,Andrew Clack,3203,10.32,8,False,clack a
2008_MD_House-1_REP,REP,Andy Harris,33627,43.44,1,True,harris a
2008_MD_House-1_REP,REP,Wayne Gilchrest,25624,33.1,1,False,gilchrest w
2008_MD_House-1_REP,REP,E. J. Pipkin,15700,20.28,1,False,pipkin e
2008_MD_House-1_REP,REP,Joe Arminio,1277,1.65,1,False,arminio j
2008_MD_House-1_REP,REP,Robert Banks,1186,1.53,1,False,banks r
2008_ME_House-1_DEM,DEM,Chellie Pingree,24324,43.92,1,True,pingree c
2008_ME_House-1_DEM,DEM,Adam Cote,15706,28.36,1,False,cote a
2008_ME_House-1_DEM,DEM,Michael F. Brennan,6040,10.91,1,False,brennan m
2008_ME_House-1_DEM,DEM,Ethan Strimling,5833,10.53,1,False,strimling e
2008_ME_House-1_DEM,DEM,Mark Lawrence,2726,4.92,1,False,lawrence m
2008_ME_House-1_DEM,DEM,Stephen J. Meister,753,1.35,1,False,meister s
2008_ME_House-1_REP,REP,Charles E. Summers,21154,59.75,2,True,summers c
2008_ME_House-1_REP,REP,Dean Scontras,14248,40.25,2,False,scontras d
2008_MN_House-1_REP,REP,Brian J. Davis,17196,66.7,2,True,davis b
2008_MN_House-1_REP,REP,Dick Day,8480,33.0,2,False,day d
2008_MN_House-3_REP,REP,Erik Paulsen,14187,100.0,4,True,paulsen e
2008_MN_House-5_REP,REP,Barb Davis White,5284,100.0,8,True,white b
2008_MN_House-6_REP,REP,Michele Bachmann,19127,85.9,10,True,bachmann m
2008_MN_House-6_REP,REP,Aubrey Immelman,3134,14.1,10,False,immelman a
2008_MN_House-7_REP,REP,Glen Menze,7698,51.8,14,True,menze g
2008_MN_House-7_REP,REP,Alan Roebke,7172,48.2,14,False,roebke a
2008_MO_House-1_DEM,DEM,"William Lacy Clay, Jr.",242570,86.9,3,True,clay w
2008_MO_House-2_DEM,DEM,Bill Haas,9018,30.7,4,True,haas b
2008_MO_House-2_DEM,DEM,David L. Pentland,6007,20.5,4,False,pentland d
2008_MO_House-2_DEM,DEM,Byron DeLear,5059,17.2,4,False,delear b
2008_MO_House-2_DEM,DEM,Mike Garman,4690,16.0,4,False,garman m
2008_MO_House-2_DEM,DEM,John Hogan,4557,15.5,4,False,hogan j
2008_MO_House-3_DEM,DEM,Russ Carnahan,38020,100.0,7,True,carnahan r
2008_MO_House-3_REP,REP,Chris Sander,7923,41.7,8,True,sander c
2008_MO_House-3_REP,REP,John Wayne Tucker,5963,31.4,8,False,tucker j
2008_MO_House-3_REP,REP,Greg Zotta,2532,13.6,8,False,zotta g
2008_MO_House-3_REP,REP,Pat Ertmann,2532,13.3,8,False,ertmann p
2008_MO_House-4_DEM,DEM,Ike Skelton,37111,100.0,11,True,skelton i
2008_MO_House-4_REP,REP,Jeff Parnell,31979,66.8,12,True,parnell j
2008_MO_House-4_REP,REP,"Stanley Plough, Jr.",10324,21.6,12,False,plough s
2008_MO_House-4_REP,REP,Joseph Terrazas,5568,11.6,12,False,terrazas j
2008_MO_House-5_DEM,DEM,Emanuel Cleaver,38260,100.0,14,True,cleaver e
2008_MO_House-5_REP,REP,Jacob Turk,9294,54.2,15,True,turk j
2008_MO_House-5_REP,REP,Chris Knowlton,3552,20.7,15,False,knowlton c
2008_MO_House-5_REP,REP,Martin D. Baker,2647,15.4,15,False,baker m
2008_MO_House-5_REP,REP,Randy Langkraehr,1641,9.6,15,False,langkraehr r
2008_MO_House-6_DEM,DEM,Kay Barnes,36712,84.5,18,True,barnes k
2008_MO_House-6_DEM,DEM,Ali Allon Sherkat,6714,15.5,18,False,sherkat a
2008_MO_House-6_REP,REP,Sam Graves,36131,100.0,17,True,graves s
2008_MO_House-7_DEM,DEM,Richard Monroe,11973,77.7,22,True,monroe r
2008_MO_House-7_DEM,DEM,Gregory L. Gloeckner,3493,22.3,22,False,gloeckner g
2008_MO_House-7_REP,REP,Roy Blunt,64767,100.0,21,True,blunt r
2008_MO_House-8_DEM,DEM,Joe Allen,35418,100.0,26,True,allen j
2008_MO_House-8_REP,REP,Jo Ann Emerson,51801,100.0,25,True,emerson j
2008_MO_House-9_DEM,DEM,Judy Baker,22498,44.1,30,True,baker j
2008_MO_House-9_DEM,DEM,Steve Gaw,15864,31.1,30,False,gaw s
2008_MO_House-9_DEM,DEM,Lyndon Bode,6565,12.9,30,False,bode l
2008_MO_House-9_DEM,DEM,Ken Jacob,6060,11.9,30,False,jacob k
2008_MO_House-9_REP,REP,Blaine Luetkemeyer,21543,39.7,29,True,luetkemeyer b
2008_MO_House-9_REP,REP,Bob Onder,15572,29.0,29,False,onder b
2008_MO_House-9_REP,REP,Danielle Moore,10609,19.5,29,False,moore d
2008_MO_House-9_REP,REP,Brock Olivo,5501,10.1,29,False,olivo b
2008_MO_House-9_REP,REP,Dan Bishir,890,1.6,29,False,bishir d
2008_MT_House-1_DEM,DEM,John Driscoll,70176,49.23,1,True,driscoll j
2008_MT_House-1_DEM,DEM,Jim Hunt,59768,41.93,1,False,hunt j
2008_MT_House-1_DEM,DEM,Robert Candee,12598,8.84,1,False,candee r
2008_MT_House-1_REP,REP,Denny Rehberg,90492,100.0,2,True,rehberg d
2008_NH_House-1_REP,REP,Jeb Bradley,18559,51.04,1,True,bradley j
2008_NH_House-1_REP,REP,John Stephen,16766,46.11,1,False,stephen j
2008_NH_House-1_REP,REP,Geoff Michael,534,1.47,1,False,michael g
2008_NH_House-1_REP,REP,Dave Jarvis,414,1.14,1,False,jarvis d
2008_NH_House-2_REP,REP,Jennifer Horn,12667,40.29,2,True,horn j
2008_NH_House-2_REP,REP,Bob Clegg,10731,34.13,2,False,clegg b
2008_NH_House-2_REP,REP,Jim Steiner,4561,14.51,2,False,steiner j
2008_NH_House-2_REP,REP,Grant Bosse,2944,9.36,2,False,bosse g
2008_NH_House-2_REP,REP,Alfred L'Eplattenier,540,1.72,2,False,leplattenier a
