year,state,office,district,party_std,candidate,cand_key,pct,pollster,sample_size,population,end_date,election_date,race_id,won
2024,AZ,Senate,,REP,Kari Lake,lake k,36.0,Blueprint Polling,618.0,v,1/8/23,2024-07-30,2024_AZ_Senate_REP,1
2024,AZ,Senate,,DEM,Ruben Gallego,gallego r,41.0,The Bullfinch Group,600.0,rv,4/3/24,2024-07-30,2024_AZ_Senate_DEM,1
2024,AZ,Senate,,REP,Kari Lake,lake k,41.0,The Bullfinch Group,600.0,rv,4/3/24,2024-07-30,2024_AZ_Senate_REP,1
2024,AZ,Senate,,REP,Doug Ducey,ducey d,34.0,Noble Predictive Insights,1000.0,rv,2/9/23,2024-07-30,2024_AZ_Senate_REP,0
2024,AZ,Senate,,REP,Doug Ducey,ducey d,31.0,Normington Petts,800.0,lv,1/23/23,2024-07-30,2024_AZ_Senate_REP,0
2024,AZ,Senate,,REP,Blake Masters,masters b,31.0,Public Policy Polling,522.0,v,10/7/23,2024-07-30,2024_AZ_Senate_REP,0
2024,AZ,Senate,,REP,Blake Masters,masters b,36.0,Noble Predictive Insights,1000.0,rv,7/17/23,2024-07-30,2024_AZ_Senate_REP,0
2024,AZ,Senate,,REP,Blake Masters,masters b,32.0,Noble Predictive Insights,1000.0,rv,2/9/23,2024-07-30,2024_AZ_Senate_REP,0
2024,AZ,Senate,,REP,Karrin Taylor Robson,robson k,32.0,Noble Predictive Insights,1000.0,rv,2/9/23,2024-07-30,2024_AZ_Senate_REP,0
2024,AZ,Senate,,REP,Mark Lamb,lamb m,31.0,Public Policy Polling,522.0,v,10/7/23,2024-07-30,2024_AZ_Senate_REP,0
2024,AZ,Senate,,REP,Mark Lamb,lamb m,36.0,Noble Predictive Insights,1000.0,rv,7/17/23,2024-07-30,2024_AZ_Senate_REP,0
2024,AZ,Senate,,REP,Mark Lamb,lamb m,33.0,Public Policy Polling,559.0,v,4/19/23,2024-07-30,2024_AZ_Senate_REP,0
2024,AZ,Senate,,REP,Jim Lamon,lamon j,27.0,Public Policy Polling,559.0,v,4/19/23,2024-07-30,2024_AZ_Senate_REP,0
2024,DE,Senate,,DEM,Lisa Blunt Rochester,rochester l,43.0,Slingshot Strategies,600.0,rv,10/14/23,2024-09-10,2024_DE_Senate_DEM,1
2024,DE,Senate,,DEM,John Carney,carney j,33.0,Slingshot Strategies,600.0,rv,10/14/23,2024-09-10,2024_DE_Senate_DEM,0
2024,FL,Senate,,DEM,Alan Grayson,grayson a,12.0,Mainstreet Research / FAU,346.0,rv,6/9/24,2024-08-20,2024_FL_Senate_DEM,0
2024,FL,Senate,,DEM,Debbie Mucarsel- Powell,mucarselpowell d,43.0,Mainstreet Research / FAU,346.0,rv,6/9/24,2024-08-20,2024_FL_Senate_DEM,1
2024,FL,Senate,,DEM,Debbie Mucarsel- Powell,mucarselpowell d,45.0,Public Policy Polling,837.0,rv,8/22/24,2024-08-20,2024_FL_Senate_DEM,1
2024,FL,Senate,,DEM,Debbie Mucarsel- Powell,mucarselpowell d,43.0,Mainstreet Research / FAU,1055.0,rv,8/11/24,2024-08-20,2024_FL_Senate_DEM,1
2024,FL,Senate,,DEM,Debbie Mucarsel- Powell,mucarselpowell d,42.0,McLaughlin & Associates,800.0,lv,8/8/24,2024-08-20,2024_FL_Senate_DEM,1
2024,FL,Senate,,DEM,Debbie Mucarsel- Powell,mucarselpowell d,43.0,University of North Florida,774.0,lv,7/27/24,2024-08-20,2024_FL_Senate_DEM,1
2024,FL,Senate,,DEM,Debbie Mucarsel- Powell,mucarselpowell d,41.0,Targoz Market Research,1200.0,rv,7/24/24,2024-08-20,2024_FL_Senate_DEM,1
2024,FL,Senate,,DEM,Debbie Mucarsel- Powell,mucarselpowell d,33.0,The Tyson Group,1050.0,lv,6/9/24,2024-08-20,2024_FL_Senate_DEM,1
2024,FL,Senate,,DEM,Debbie Mucarsel- Powell,mucarselpowell d,37.0,CBS News / YouGov,1209.0,rv,5/16/24,2024-08-20,2024_FL_Senate_DEM,1
2024,FL,Senate,,DEM,Debbie Mucarsel- Powell,mucarselpowell d,39.0,Cherry Communications,609.0,rv,5/7/24,2024-08-20,2024_FL_Senate_DEM,1
2024,FL,Senate,,DEM,Debbie Mucarsel- Powell,mucarselpowell d,35.0,Mainstreet Research / FAU,865.0,rv,4/17/24,2024-08-20,2024_FL_Senate_DEM,1
2024,FL,Senate,,DEM,Debbie Mucarsel- Powell,mucarselpowell d,26.0,USA Today / Ipsos,1014.0,a,4/7/24,2024-08-20,2024_FL_Senate_DEM,1
2024,FL,Senate,,DEM,Debbie Mucarsel- Powell,mucarselpowell d,38.0,Emerson College,608.0,lv,4/7/24,2024-08-20,2024_FL_Senate_DEM,1
2024,FL,Senate,,DEM,Debbie Mucarsel- Powell,mucarselpowell d,41.0,Public Policy Polling,790.0,v,3/1/24,2024-08-20,2024_FL_Senate_DEM,1
2024,FL,Senate,,DEM,Debbie Mucarsel- Powell,mucarselpowell d,44.0,Global Strategy Group,1000.0,lv,7/10/23,2024-08-20,2024_FL_Senate_DEM,1
2024,FL,Senate,,DEM,Phil Ehr,ehr p,41.0,Change Research,1298.0,lv,6/29/23,2024-08-20,2024_FL_Senate_DEM,0
2024,IN,Senate,,REP,Jim Banks,banks j,14.000000000000002,Bellwether Research,1000.0,lv,12/17/22,2024-05-07,2024_IN_Senate_REP,1
2024,IN,Senate,,REP,Trey Hollingsworth,hollingsworth t,11.0,Bellwether Research,1000.0,lv,12/17/22,2024-05-07,2024_IN_Senate_REP,0
2024,IN,Senate,,REP,Todd Rokita,rokita t,16.0,Bellwether Research,1000.0,lv,12/17/22,2024-05-07,2024_IN_Senate_REP,0
2024,IN,Senate,,REP,Victoria Spartz,spartz v,12.0,Bellwether Research,1000.0,lv,12/17/22,2024-05-07,2024_IN_Senate_REP,0
2024,IN,Senate,,REP,Jim Banks,banks j,14.000000000000002,Response:AI,503.0,rv,12/16/22,2024-05-07,2024_IN_Senate_REP,1
2024,IN,Senate,,REP,Mitch Daniels,daniels m,35.0,Response:AI,503.0,rv,12/16/22,2024-05-07,2024_IN_Senate_REP,0
2024,IN,Senate,,REP,Trey Hollingsworth,hollingsworth t,6.0,Response:AI,503.0,rv,12/16/22,2024-05-07,2024_IN_Senate_REP,0
2024,IN,Senate,,REP,Victoria Spartz,spartz v,14.000000000000002,Response:AI,503.0,rv,12/16/22,2024-05-07,2024_IN_Senate_REP,0
2024,MA,Senate,,REP,Robert Antonellis,antonellis r,19.0,YouGov,292.0,a,5/30/24,2024-09-03,2024_MA_Senate_REP,0
2024,MA,Senate,,REP,Ian Cain,cain i,5.0,YouGov,292.0,a,5/30/24,2024-09-03,2024_MA_Senate_REP,0
2024,MA,Senate,,REP,John Deaton,deaton j,15.0,YouGov,292.0,a,5/30/24,2024-09-03,2024_MA_Senate_REP,1
2024,MA,Senate,,REP,Robert Antonellis,antonellis r,4.0,Suffolk University,99.0,lv,4/20/24,2024-09-03,2024_MA_Senate_REP,0
2024,MA,Senate,,REP,Ian Cain,cain i,2.0,Suffolk University,99.0,lv,4/20/24,2024-09-03,2024_MA_Senate_REP,0
2024,MA,Senate,,REP,John Deaton,deaton j,4.0,Suffolk University,99.0,lv,4/20/24,2024-09-03,2024_MA_Senate_REP,1
2024,MA,Senate,,REP,John Deaton,deaton j,24.0,YouGov,700.0,a,5/30/23,2024-09-03,2024_MA_Senate_REP,1
2024,MA,Senate,,REP,Robert Antonellis,antonellis r,23.0,YouGov,700.0,a,5/30/23,2024-09-03,2024_MA_Senate_REP,0
2024,MA,Senate,,REP,Charlie Baker,baker c,49.0,Fiscal Alliance Foundation,750.0,lv,5/7/23,2024-09-03,2024_MA_Senate_REP,0
2024,MA,Senate,,REP,Ian Cain,cain i,24.0,YouGov,700.0,a,5/30/23,2024-09-03,2024_MA_Senate_REP,0
2024,MA,Senate,,REP,Johnathan Kraft,kraft j,33.0,Suffolk University,1000.0,lv,2/5/23,2024-09-03,2024_MA_Senate_REP,0
2024,MA,Senate,,REP,Aaron Packard,packard a,23.0,YouGov,700.0,a,5/30/23,2024-09-03,2024_MA_Senate_REP,0
2024,MA,Senate,,REP,Karyn Polito,polito k,28.999999999999996,Fiscal Alliance Foundation,750.0,lv,7/22/23,2024-09-03,2024_MA_Senate_REP,0
2024,MD,Senate,,DEM,Angela Alsobrooks,alsobrooks a,39.0,Concord Public Opinion Partners,460.0,rv,5/9/24,2024-05-14,2024_MD_Senate_DEM,1
2024,MD,Senate,,DEM,David Trone,trone d,34.0,Concord Public Opinion Partners,460.0,rv,5/9/24,2024-05-14,2024_MD_Senate_DEM,0
2024,MD,Senate,,DEM,Angela Alsobrooks,alsobrooks a,47.0,Emerson College,462.0,rv,5/8/24,2024-05-14,2024_MD_Senate_DEM,1
2024,MD,Senate,,DEM,David Trone,trone d,44.0,Emerson College,462.0,rv,5/8/24,2024-05-14,2024_MD_Senate_DEM,0
2024,MD,Senate,,DEM,Angela Alsobrooks,alsobrooks a,38.0,OpinionWorks,600.0,lv,4/10/24,2024-05-14,2024_MD_Senate_DEM,1
2024,MD,Senate,,DEM,David Trone,trone d,50.0,OpinionWorks,600.0,lv,4/10/24,2024-05-14,2024_MD_Senate_DEM,0
2024,MD,Senate,,DEM,Angela Alsobrooks,alsobrooks a,40.0,Garin-Hart-Yang Research Group,600.0,lv,4/10/24,2024-05-14,2024_MD_Senate_DEM,1
2024,MD,Senate,,DEM,David Trone,trone d,43.0,Garin-Hart-Yang Research Group,600.0,lv,4/10/24,2024-05-14,2024_MD_Senate_DEM,0
2024,MD,Senate,,DEM,Angela Alsobrooks,alsobrooks a,33.0,Goucher College,408.0,lv,3/24/24,2024-05-14,2024_MD_Senate_DEM,1
2024,MD,Senate,,DEM,David Trone,trone d,42.0,Goucher College,408.0,lv,3/24/24,2024-05-14,2024_MD_Senate_DEM,0
2024,MD,Senate,,DEM,Angela Alsobrooks,alsobrooks a,28.000000000000004,SurveyUSA,550.0,lv,3/18/24,2024-05-14,2024_MD_Senate_DEM,1
2024,MD,Senate,,DEM,David Trone,trone d,40.0,SurveyUSA,550.0,lv,3/18/24,2024-05-14,2024_MD_Senate_DEM,0
2024,MD,Senate,,DEM,Angela Alsobrooks,alsobrooks a,27.0,Braun Research,525.0,rv,3/12/24,2024-05-14,2024_MD_Senate_DEM,1
2024,MD,Senate,,DEM,David Trone,trone d,34.0,Braun Research,525.0,rv,3/12/24,2024-05-14,2024_MD_Senate_DEM,0
2024,MD,Senate,,DEM,Angela Alsobrooks,alsobrooks a,32.0,Hickman Analytics,1000.0,lv,2/18/24,2024-05-14,2024_MD_Senate_DEM,1
2024,MD,Senate,,DEM,David Trone,trone d,49.0,Hickman Analytics,1000.0,lv,2/18/24,2024-05-14,2024_MD_Senate_DEM,0
2024,MD,Senate,,DEM,Angela Alsobrooks,alsobrooks a,17.0,Emerson College,543.0,rv,2/13/24,2024-05-14,2024_MD_Senate_DEM,1
2024,MD,Senate,,DEM,David Trone,trone d,32.0,Emerson College,543.0,rv,2/13/24,2024-05-14,2024_MD_Senate_DEM,0
2024,MD,Senate,,DEM,Angela Alsobrooks,alsobrooks a,34.0,Hickman Analytics,1500.0,lv,1/24/24,2024-05-14,2024_MD_Senate_DEM,1
2024,MD,Senate,,DEM,David Trone,trone d,45.0,Hickman Analytics,1500.0,lv,1/24/24,2024-05-14,2024_MD_Senate_DEM,0
2024,MD,Senate,,DEM,Angela Alsobrooks,alsobrooks a,34.0,Hickman Analytics,1000.0,lv,11/30/23,2024-05-14,2024_MD_Senate_DEM,1
2024,MD,Senate,,DEM,David Trone,trone d,41.0,Hickman Analytics,1000.0,lv,11/30/23,2024-05-14,2024_MD_Senate_DEM,0
2024,MD,Senate,,DEM,Angela Alsobrooks,alsobrooks a,25.0,RMG Research,500.0,lv,11/17/23,2024-05-14,2024_MD_Senate_DEM,1
2024,MD,Senate,,DEM,David Trone,trone d,45.0,RMG Research,500.0,lv,11/17/23,2024-05-14,2024_MD_Senate_DEM,0
2024,MD,Senate,,DEM,Angela Alsobrooks,alsobrooks a,31.0,Victoria Research,813.0,lv,11/13/23,2024-05-14,2024_MD_Senate_DEM,1
2024,MD,Senate,,DEM,David Trone,trone d,36.0,Victoria Research,813.0,lv,11/13/23,2024-05-14,2024_MD_Senate_DEM,0
2024,MD,Senate,,REP,Chris Chaffee,chaffee c,2.0,Emerson College,248.0,rv,5/8/24,2024-05-14,2024_MD_Senate_REP,0
2024,MD,Senate,,REP,Robin Ficker,ficker r,18.0,Emerson College,248.0,rv,5/8/24,2024-05-14,2024_MD_Senate_REP,0
2024,MD,Senate,,REP,Larry Hogan,hogan l,56.00000000000001,Emerson College,248.0,rv,5/8/24,2024-05-14,2024_MD_Senate_REP,1
2024,MD,Senate,,REP,John Myrick,myrick j,2.0,Emerson College,248.0,rv,5/8/24,2024-05-14,2024_MD_Senate_REP,0
2024,MD,Senate,,REP,Chris Chaffee,chaffee c,2.0,OpinionWorks,451.0,lv,4/10/24,2024-05-14,2024_MD_Senate_REP,0
2024,MD,Senate,,REP,Robin Ficker,ficker r,9.0,OpinionWorks,451.0,lv,4/10/24,2024-05-14,2024_MD_Senate_REP,0
2024,MD,Senate,,REP,Larry Hogan,hogan l,69.0,OpinionWorks,451.0,lv,4/10/24,2024-05-14,2024_MD_Senate_REP,1
2024,MD,Senate,,REP,John Myrick,myrick j,3.0,OpinionWorks,451.0,lv,4/10/24,2024-05-14,2024_MD_Senate_REP,0
2024,MD,Senate,,REP,Chris Chaffee,chaffee c,4.0,SurveyUSA,300.0,lv,3/18/24,2024-05-14,2024_MD_Senate_REP,0
2024,MD,Senate,,REP,Robin Ficker,ficker r,9.0,SurveyUSA,300.0,lv,3/18/24,2024-05-14,2024_MD_Senate_REP,0
2024,MD,Senate,,REP,Larry Hogan,hogan l,55.00000000000001,SurveyUSA,300.0,lv,3/18/24,2024-05-14,2024_MD_Senate_REP,1
2024,MD,Senate,,REP,John Myrick,myrick j,1.0,SurveyUSA,300.0,lv,3/18/24,2024-05-14,2024_MD_Senate_REP,0
2024,MD,Senate,,REP,Chris Chaffee,chaffee c,2.0,Emerson College,246.0,rv,2/13/24,2024-05-14,2024_MD_Senate_REP,0
2024,MD,Senate,,REP,Robin Ficker,ficker r,6.0,Emerson College,246.0,rv,2/13/24,2024-05-14,2024_MD_Senate_REP,0
2024,MD,Senate,,REP,Larry Hogan,hogan l,43.0,Emerson College,246.0,rv,2/13/24,2024-05-14,2024_MD_Senate_REP,1
2024,MD,Senate,,REP,John Myrick,myrick j,2.0,Emerson College,246.0,rv,2/13/24,2024-05-14,2024_MD_Senate_REP,0
2024,MD,Senate,,DEM,Angela Alsobrooks,alsobrooks a,46.0,Public Policy Polling,719.0,rv,5/7/24,2024-05-14,2024_MD_Senate_DEM,1
2024,MD,Senate,,REP,Larry Hogan,hogan l,37.0,Public Policy Polling,719.0,rv,5/7/24,2024-05-14,2024_MD_Senate_REP,1
2024,MD,Senate,,REP,Larry Hogan,hogan l,44.0,Goucher College,800.0,rv,3/24/24,2024-05-14,2024_MD_Senate_REP,1
2024,MD,Senate,,REP,Larry Hogan,hogan l,50.0,Braun Research,1004.0,rv,3/12/24,2024-05-14,2024_MD_Senate_REP,1
2024,MD,Senate,,DEM,Angela Alsobrooks,alsobrooks a,28.999999999999996,Ragnar Research Partners,600.0,lv,2/1/24,2024-05-14,2024_MD_Senate_DEM,1
2024,MD,Senate,,REP,Larry Hogan,hogan l,52.0,Ragnar Research Partners,600.0,lv,2/1/24,2024-05-14,2024_MD_Senate_REP,1
2024,MD,Senate,,REP,Larry Hogan,hogan l,42.0,Victoria Research,813.0,lv,11/13/23,2024-05-14,2024_MD_Senate_REP,1
2024,MD,Senate,,DEM,David Trone,trone d,47.0,Public Policy Polling,719.0,rv,5/7/24,2024-05-14,2024_MD_Senate_DEM,0
2024,MD,Senate,,DEM,David Trone,trone d,33.0,Ragnar Research Partners,600.0,lv,2/1/24,2024-05-14,2024_MD_Senate_DEM,0
2024,MI,Senate,,DEM,Nasser Beydoun,beydoun n,1.0,Mitchell Research,268.0,lv,6/3/24,2024-08-06,2024_MI_Senate_DEM,0
2024,MI,Senate,,DEM,Hill Harper,harper h,8.0,Mitchell Research,268.0,lv,6/3/24,2024-08-06,2024_MI_Senate_DEM,0
2024,MI,Senate,,DEM,Elissa Slotkin,slotkin e,53.0,Mitchell Research,268.0,lv,6/3/24,2024-08-06,2024_MI_Senate_DEM,1
2024,MI,Senate,,DEM,Nasser Beydoun,beydoun n,3.0,Mitchell Research,260.0,lv,3/16/24,2024-08-06,2024_MI_Senate_DEM,0
2024,MI,Senate,,DEM,Hill Harper,harper h,11.0,Mitchell Research,260.0,lv,3/16/24,2024-08-06,2024_MI_Senate_DEM,0
2024,MI,Senate,,DEM,Elissa Slotkin,slotkin e,59.0,Mitchell Research,260.0,lv,3/16/24,2024-08-06,2024_MI_Senate_DEM,1
2024,MI,Senate,,DEM,Nasser Beydoun,beydoun n,0.0,Target Insyght,600.0,lv,1/10/24,2024-08-06,2024_MI_Senate_DEM,0
2024,MI,Senate,,DEM,Hill Harper,harper h,7.000000000000001,Target Insyght,600.0,lv,1/10/24,2024-08-06,2024_MI_Senate_DEM,0
2024,MI,Senate,,DEM,Leslie Love,love l,2.0,Target Insyght,600.0,lv,1/10/24,2024-08-06,2024_MI_Senate_DEM,0
2024,MI,Senate,,DEM,Elissa Slotkin,slotkin e,65.0,Target Insyght,600.0,lv,1/10/24,2024-08-06,2024_MI_Senate_DEM,1
2024,MI,Senate,,DEM,Nasser Beydoun,beydoun n,2.0,Public Policy Polling,549.0,lv,12/29/23,2024-08-06,2024_MI_Senate_DEM,0
2024,MI,Senate,,DEM,Hill Harper,harper h,12.0,Public Policy Polling,549.0,lv,12/29/23,2024-08-06,2024_MI_Senate_DEM,0
2024,MI,Senate,,DEM,Leslie Love,love l,3.0,Public Policy Polling,549.0,lv,12/29/23,2024-08-06,2024_MI_Senate_DEM,0
2024,MI,Senate,,DEM,Elissa Slotkin,slotkin e,50.0,Public Policy Polling,549.0,lv,12/29/23,2024-08-06,2024_MI_Senate_DEM,1
2024,MI,Senate,,DEM,Nasser Beydoun,beydoun n,2.0,Emerson College,551.0,rv,8/2/23,2024-08-06,2024_MI_Senate_DEM,0
2024,MI,Senate,,DEM,Hill Harper,harper h,8.0,Emerson College,551.0,rv,8/2/23,2024-08-06,2024_MI_Senate_DEM,0
2024,MI,Senate,,DEM,Leslie Love,love l,2.0,Emerson College,551.0,rv,8/2/23,2024-08-06,2024_MI_Senate_DEM,0
2024,MI,Senate,,DEM,Elissa Slotkin,slotkin e,34.0,Emerson College,551.0,rv,8/2/23,2024-08-06,2024_MI_Senate_DEM,1
2024,MI,Senate,,REP,Justin Amash,amash j,14.000000000000002,Tarrance Group,500.0,lv,7/10/24,2024-08-06,2024_MI_Senate_REP,0
2024,MI,Senate,,REP,Sherry O'Donnell,odonnell s,5.0,Tarrance Group,500.0,lv,7/10/24,2024-08-06,2024_MI_Senate_REP,0
2024,MI,Senate,,REP,Sandy Pensler,pensler s,14.000000000000002,Tarrance Group,500.0,lv,7/10/24,2024-08-06,2024_MI_Senate_REP,0
2024,MI,Senate,,REP,Mike Rogers,rogers m,52.0,Tarrance Group,500.0,lv,7/10/24,2024-08-06,2024_MI_Senate_REP,1
2024,MI,Senate,,REP,Justin Amash,amash j,8.0,Mitchell Research,266.0,lv,6/3/24,2024-08-06,2024_MI_Senate_REP,0
2024,MI,Senate,,REP,Sherry O'Donnell,odonnell s,0.0,Mitchell Research,266.0,lv,6/3/24,2024-08-06,2024_MI_Senate_REP,0
2024,MI,Senate,,REP,Sandy Pensler,pensler s,3.0,Mitchell Research,266.0,lv,6/3/24,2024-08-06,2024_MI_Senate_REP,0
2024,MI,Senate,,REP,Mike Rogers,rogers m,28.000000000000004,Mitchell Research,266.0,lv,6/3/24,2024-08-06,2024_MI_Senate_REP,1
2024,MI,Senate,,REP,Justin Amash,amash j,11.0,Public Policy Polling,486.0,lv,5/23/24,2024-08-06,2024_MI_Senate_REP,0
2024,MI,Senate,,REP,Sherry O'Donnell,odonnell s,3.0,Public Policy Polling,486.0,lv,5/23/24,2024-08-06,2024_MI_Senate_REP,0
2024,MI,Senate,,REP,Sandy Pensler,pensler s,12.0,Public Policy Polling,486.0,lv,5/23/24,2024-08-06,2024_MI_Senate_REP,0
2024,MI,Senate,,REP,Mike Rogers,rogers m,30.0,Public Policy Polling,486.0,lv,5/23/24,2024-08-06,2024_MI_Senate_REP,1
2024,MI,Senate,,REP,Justin Amash,amash j,8.0,Emerson College,545.0,lv,5/1/24,2024-08-06,2024_MI_Senate_REP,0
2024,MI,Senate,,REP,Sherry O'Donnell,odonnell s,2.0,Emerson College,545.0,lv,5/1/24,2024-08-06,2024_MI_Senate_REP,0
2024,MI,Senate,,REP,Sandy Pensler,pensler s,3.0,Emerson College,545.0,lv,5/1/24,2024-08-06,2024_MI_Senate_REP,0
2024,MI,Senate,,REP,Mike Rogers,rogers m,32.0,Emerson College,545.0,lv,5/1/24,2024-08-06,2024_MI_Senate_REP,1
2024,MI,Senate,,REP,Justin Amash,amash j,6.0,Mitchell Research,288.0,lv,3/16/24,2024-08-06,2024_MI_Senate_REP,0
2024,MI,Senate,,REP,Peter Meijer,meijer p,7.000000000000001,Mitchell Research,288.0,lv,3/16/24,2024-08-06,2024_MI_Senate_REP,0
2024,MI,Senate,,REP,Sandy Pensler,pensler s,1.0,Mitchell Research,288.0,lv,3/16/24,2024-08-06,2024_MI_Senate_REP,0
2024,MI,Senate,,REP,Mike Rogers,rogers m,27.0,Mitchell Research,288.0,lv,3/16/24,2024-08-06,2024_MI_Senate_REP,1
2024,MI,Senate,,REP,Peter Meijer,meijer p,7.000000000000001,Market Resource Group,600.0,lv,2/22/24,2024-08-06,2024_MI_Senate_REP,0
2024,MI,Senate,,REP,Sandy Pensler,pensler s,2.0,Market Resource Group,600.0,lv,2/22/24,2024-08-06,2024_MI_Senate_REP,0
2024,MI,Senate,,REP,Mike Rogers,rogers m,23.0,Market Resource Group,600.0,lv,2/22/24,2024-08-06,2024_MI_Senate_REP,1
2024,MI,Senate,,REP,James Craig,craig j,33.0,Target Insyght,600.0,lv,1/10/24,2024-08-06,2024_MI_Senate_REP,0
2024,MI,Senate,,REP,Peter Meijer,meijer p,11.0,Target Insyght,600.0,lv,1/10/24,2024-08-06,2024_MI_Senate_REP,0
2024,MI,Senate,,REP,Sherry O'Donnell,odonnell s,1.0,Target Insyght,600.0,lv,1/10/24,2024-08-06,2024_MI_Senate_REP,0
2024,MI,Senate,,REP,Sandy Pensler,pensler s,2.0,Target Insyght,600.0,lv,1/10/24,2024-08-06,2024_MI_Senate_REP,0
2024,MI,Senate,,REP,Mike Rogers,rogers m,20.0,Target Insyght,600.0,lv,1/10/24,2024-08-06,2024_MI_Senate_REP,1
2024,MI,Senate,,REP,James Craig,craig j,30.0,Public Policy Polling,430.0,lv,10/10/23,2024-08-06,2024_MI_Senate_REP,0
2024,MI,Senate,,REP,Mike Rogers,rogers m,19.0,Public Policy Polling,430.0,lv,10/10/23,2024-08-06,2024_MI_Senate_REP,1
2024,MI,Senate,,REP,Peter Meijer,meijer p,9.0,Emerson College,477.0,rv,8/2/23,2024-08-06,2024_MI_Senate_REP,0
2024,MI,Senate,,REP,Mike Rogers,rogers m,12.0,Emerson College,477.0,rv,8/2/23,2024-08-06,2024_MI_Senate_REP,1
2024,MI,Senate,,DEM,Elissa Slotkin,slotkin e,42.0,New York Times / Siena College,619.0,rv,8/8/24,2024-08-06,2024_MI_Senate_DEM,1
2024,MI,Senate,,REP,Mike Rogers,rogers m,41.0,New York Times / Siena College,619.0,rv,8/8/24,2024-08-06,2024_MI_Senate_REP,1
2024,MI,Senate,,DEM,Elissa Slotkin,slotkin e,50.0,BSG (R)/ GS Strategy Group,406.0,lv,8/2/24,2024-08-06,2024_MI_Senate_DEM,1
2024,MI,Senate,,REP,Mike Rogers,rogers m,42.0,BSG (R)/ GS Strategy Group,406.0,lv,8/2/24,2024-08-06,2024_MI_Senate_REP,1
2024,MI,Senate,,DEM,Elissa Slotkin,slotkin e,46.0,Glengariff Group,600.0,lv,7/24/24,2024-08-06,2024_MI_Senate_DEM,1
2024,MI,Senate,,REP,Mike Rogers,rogers m,41.0,Glengariff Group,600.0,lv,7/24/24,2024-08-06,2024_MI_Senate_REP,1
2024,MI,Senate,,DEM,Elissa Slotkin,slotkin e,51.0,Fox News,1012.0,rv,7/24/24,2024-08-06,2024_MI_Senate_DEM,1
2024,MI,Senate,,REP,Mike Rogers,rogers m,46.0,Fox News,1012.0,rv,7/24/24,2024-08-06,2024_MI_Senate_REP,1
2024,MI,Senate,,DEM,Elissa Slotkin,slotkin e,45.0,Emerson College,800.0,rv,7/23/24,2024-08-06,2024_MI_Senate_DEM,1
2024,MI,Senate,,REP,Mike Rogers,rogers m,41.0,Emerson College,800.0,rv,7/23/24,2024-08-06,2024_MI_Senate_REP,1
2024,MI,Senate,,DEM,Elissa Slotkin,slotkin e,46.0,Public Policy Polling,650.0,rv,7/18/24,2024-08-06,2024_MI_Senate_DEM,1
2024,MI,Senate,,REP,Mike Rogers,rogers m,38.0,Public Policy Polling,650.0,rv,7/18/24,2024-08-06,2024_MI_Senate_REP,1
2024,MI,Senate,,DEM,Elissa Slotkin,slotkin e,43.0,EPIC-MRA,600.0,rv,7/17/24,2024-08-06,2024_MI_Senate_DEM,1
2024,MI,Senate,,REP,Mike Rogers,rogers m,40.0,EPIC-MRA,600.0,rv,7/17/24,2024-08-06,2024_MI_Senate_REP,1
2024,MI,Senate,,DEM,Elissa Slotkin,slotkin e,45.0,Public Policy Polling,568.0,rv,7/12/24,2024-08-06,2024_MI_Senate_DEM,1
2024,MI,Senate,,REP,Mike Rogers,rogers m,35.0,Public Policy Polling,568.0,rv,7/12/24,2024-08-06,2024_MI_Senate_REP,1
2024,MI,Senate,,DEM,Elissa Slotkin,slotkin e,48.0,YouGov,1000.0,rv,7/12/24,2024-08-06,2024_MI_Senate_DEM,1
2024,MI,Senate,,REP,Mike Rogers,rogers m,39.0,YouGov,1000.0,rv,7/12/24,2024-08-06,2024_MI_Senate_REP,1
2024,MI,Senate,,DEM,Elissa Slotkin,slotkin e,46.0,Expedition Strategies,275.0,lv,7/8/24,2024-08-06,2024_MI_Senate_DEM,1
2024,MI,Senate,,REP,Mike Rogers,rogers m,40.0,Expedition Strategies,275.0,lv,7/8/24,2024-08-06,2024_MI_Senate_REP,1
2024,MI,Senate,,DEM,Elissa Slotkin,slotkin e,47.0,Remington Research Group,584.0,lv,7/1/24,2024-08-06,2024_MI_Senate_DEM,1
2024,MI,Senate,,REP,Mike Rogers,rogers m,43.0,Remington Research Group,584.0,lv,7/1/24,2024-08-06,2024_MI_Senate_REP,1
2024,MI,Senate,,DEM,Elissa Slotkin,slotkin e,44.0,EPIC-MRA,600.0,lv,6/26/24,2024-08-06,2024_MI_Senate_DEM,1
2024,MI,Senate,,REP,Mike Rogers,rogers m,42.0,EPIC-MRA,600.0,lv,6/26/24,2024-08-06,2024_MI_Senate_REP,1
2024,MI,Senate,,DEM,Elissa Slotkin,slotkin e,43.0,Emerson College,1000.0,rv,6/18/24,2024-08-06,2024_MI_Senate_DEM,1
2024,MI,Senate,,REP,Mike Rogers,rogers m,39.0,Emerson College,1000.0,rv,6/18/24,2024-08-06,2024_MI_Senate_REP,1
2024,MI,Senate,,DEM,Elissa Slotkin,slotkin e,41.0,Mainstreet Research / FAU,723.0,rv,5/31/24,2024-08-06,2024_MI_Senate_DEM,1
2024,MI,Senate,,REP,Mike Rogers,rogers m,41.0,Mainstreet Research / FAU,723.0,rv,5/31/24,2024-08-06,2024_MI_Senate_REP,1
